time,open,high,low,close,volume
2022-01-02 22:00:00,1.71006,1.71066,1.70987,1.71053,56
2022-01-02 23:00:00,1.7104,1.71189,1.70861,1.71183,2420
2022-01-03 00:00:00,1.71182,1.71182,1.71043,1.71047,2178
2022-01-03 01:00:00,1.71046,1.71203,1.71032,1.71159,1527
2022-01-03 02:00:00,1.71162,1.71202,1.71091,1.71146,2737
2022-01-03 03:00:00,1.71144,1.71235,1.71116,1.71152,2702
2022-01-03 04:00:00,1.71154,1.71167,1.71103,1.71117,1611
2022-01-03 05:00:00,1.71116,1.71204,1.71112,1.71159,1376
2022-01-03 06:00:00,1.71161,1.71314,1.7113,1.71224,2552
2022-01-03 07:00:00,1.71224,1.71308,1.7116,1.71194,4567
2022-01-03 08:00:00,1.71193,1.7138,1.71114,1.71368,6643
2022-01-03 09:00:00,1.7137,1.71454,1.71294,1.71403,5397
2022-01-03 10:00:00,1.71404,1.7146,1.7129,1.71338,4619
2022-01-03 11:00:00,1.71339,1.71459,1.71322,1.71357,4295
2022-01-03 12:00:00,1.71357,1.714,1.71234,1.71278,5059
2022-01-03 13:00:00,1.71278,1.71565,1.71261,1.71506,9893
2022-01-03 14:00:00,1.71504,1.71866,1.71479,1.71483,14288
2022-01-03 15:00:00,1.71484,1.71836,1.7142,1.71756,14698
2022-01-03 16:00:00,1.71755,1.71826,1.71496,1.71784,6038
2022-01-03 17:00:00,1.71788,1.71926,1.71779,1.71834,5154
2022-01-03 18:00:00,1.71833,1.71896,1.71778,1.7178,3652
2022-01-03 19:00:00,1.7178,1.71982,1.7178,1.71892,4660
2022-01-03 20:00:00,1.71892,1.71972,1.71808,1.71886,5336
2022-01-03 21:00:00,1.71888,1.71896,1.71782,1.71801,1706
2022-01-03 22:00:00,1.719,1.72026,1.71736,1.71852,158
2022-01-03 23:00:00,1.7182,1.7193,1.71793,1.71928,1648
2022-01-04 00:00:00,1.7193,1.7195,1.71785,1.71804,2489
2022-01-04 01:00:00,1.718,1.71936,1.71724,1.71916,2775
2022-01-04 02:00:00,1.71916,1.7193,1.71722,1.71756,2099
2022-01-04 03:00:00,1.71762,1.71783,1.71585,1.71598,1783
2022-01-04 04:00:00,1.716,1.7161,1.71474,1.71478,1399
2022-01-04 05:00:00,1.71478,1.71512,1.71348,1.71364,2022
2022-01-04 06:00:00,1.7137,1.71458,1.71366,1.71439,2251
2022-01-04 07:00:00,1.71434,1.71704,1.71409,1.71696,4752
2022-01-04 08:00:00,1.71696,1.72052,1.7168,1.71967,7279
2022-01-04 09:00:00,1.71967,1.72228,1.71942,1.72216,7257
2022-01-04 10:00:00,1.72208,1.72226,1.72006,1.72112,6703
2022-01-04 11:00:00,1.72112,1.72126,1.71918,1.7209,6108
2022-01-04 12:00:00,1.7209,1.72146,1.71938,1.72066,7927
2022-01-04 13:00:00,1.72064,1.72094,1.71883,1.72025,9036
2022-01-04 14:00:00,1.72026,1.72106,1.71801,1.71848,12450
2022-01-04 15:00:00,1.7185,1.72013,1.717,1.71794,16300
2022-01-04 16:00:00,1.71794,1.72116,1.71764,1.71975,12120
2022-01-04 17:00:00,1.71974,1.72032,1.71808,1.71818,4753
2022-01-04 18:00:00,1.71818,1.71992,1.7178,1.71988,3947
2022-01-04 19:00:00,1.7199,1.72022,1.71908,1.71966,4467
2022-01-04 20:00:00,1.71966,1.72001,1.7187,1.7197,4017
2022-01-04 21:00:00,1.71972,1.71985,1.71839,1.71876,2197
2022-01-04 22:00:00,1.71997,1.71997,1.71758,1.71808,155
2022-01-04 23:00:00,1.71831,1.71918,1.71811,1.71906,1445
2022-01-05 00:00:00,1.71906,1.7194,1.71821,1.71892,2441
2022-01-05 01:00:00,1.71893,1.72092,1.71863,1.72082,2964
2022-01-05 02:00:00,1.72082,1.72084,1.72022,1.7203,1513
2022-01-05 03:00:00,1.72032,1.72082,1.7202,1.72048,1649
2022-01-05 04:00:00,1.72048,1.72048,1.7197,1.71974,1477
2022-01-05 05:00:00,1.71974,1.72141,1.71952,1.72141,1274
2022-01-05 06:00:00,1.7214,1.72147,1.71994,1.72052,2092
2022-01-05 07:00:00,1.72048,1.72135,1.71952,1.72102,3908
2022-01-05 08:00:00,1.72102,1.72306,1.72079,1.72243,6572
2022-01-05 09:00:00,1.72246,1.72293,1.72028,1.72035,6402
2022-01-05 10:00:00,1.72032,1.72204,1.71994,1.7212,6842
2022-01-05 11:00:00,1.7212,1.72393,1.72096,1.7227,4905
2022-01-05 12:00:00,1.72271,1.72442,1.72215,1.7237,5567
2022-01-05 13:00:00,1.7237,1.72397,1.72145,1.72174,12306
2022-01-05 14:00:00,1.72174,1.72382,1.72076,1.72086,11664
2022-01-05 15:00:00,1.72085,1.72402,1.72066,1.72294,13681
2022-01-05 16:00:00,1.72293,1.72453,1.72242,1.72367,9192
2022-01-05 17:00:00,1.72368,1.72713,1.72309,1.72689,5836
2022-01-05 18:00:00,1.72688,1.72714,1.72558,1.7257,4401
2022-01-05 19:00:00,1.72576,1.73009,1.72566,1.7297,19696
2022-01-05 20:00:00,1.7297,1.73016,1.72892,1.7297,11410
2022-01-05 21:00:00,1.72971,1.73006,1.72862,1.72872,2895
2022-01-05 22:00:00,1.72966,1.73119,1.72898,1.72918,241
2022-01-05 23:00:00,1.72896,1.72994,1.72895,1.72967,1502
2022-01-06 00:00:00,1.72968,1.72994,1.72824,1.72909,2992
2022-01-06 01:00:00,1.7291,1.73022,1.72902,1.73001,3179
2022-01-06 02:00:00,1.73002,1.7306,1.72984,1.7302,3425
2022-01-06 03:00:00,1.7302,1.73072,1.72935,1.7306,3619
